1Zcexgo_Btwt832308d3897|و برای همین هم بنیتو موسولینی پز میداد و میگفت که|و برای همین هم بنیتو موسولینی پز میداد و میگفت که
1Zcexgo_Btwt836205d10102|من میتوانم با قطعیت به شما بگویم که در هر ساعتی از روز کدام صفحه از کدام کتاب در کدام دانشگاه ایتالیا در حال تدریس است|من میتوانم با قطعیت به شما بگویم که در هر ساعتی از روز کدام صفحه از کدام کتاب در کدام دانشگاه ایتالیا در حال تدریس است
1Zcexgo_Btwt846307d7409|اینم بدون که بدترین دانشگاه از نظر یک دیکتاتور، دانشگاهی است که در مرکز شهر واقع شده است|اینم بدون که بدترین دانشگاه از نظر یک دیکتاتور، دانشگاهی است که در مرکز شهر واقع شده است
1Zcexgo_Btwt853716d6002|پس اگر می توانی دانشگاه های قدیمی را به ساختمان های جدید در حاشیه شهرها منتقل کن|پس اگر می توانی دانشگاه های قدیمی را به ساختمان های جدید در حاشیه شهرها منتقل کن
1Zcexgo_Btwt859718d7646|و اگر قصد ساختن دانشگاه جدیدی داری، حتما دستور بده آن را در محلی دور از مرکز شهر|و اگر قصد ساختن دانشگاه جدیدی داری، حتما دستور بده آن را در محلی دور از مرکز شهر
1Zcexgo_Btwt867364d5499|ترجیحا در وسط بیابان، بسازند. میدونی برای چی دیگه توضیح اضافه نمیدم|ترجیحا در وسط بیابان، بسازند. میدونی برای چی دیگه توضیح اضافه نمیدم
1Zcexgo_Btwt873640d2458|در کنار تضعیف قدرت دانشگاه|در کنار تضعیف قدرت دانشگاه
1Zcexgo_Btwt876098d5818|تو باید به صورت مداوم و مستمر جامعه مدنی کشورت رو هم تضعیف کنی|تو باید به صورت مداوم و مستمر جامعه مدنی کشورت رو هم تضعیف کنی
1Zcexgo_Btwt881916d10518|قوانینی وضع کن که سازمان های مردم نهاد با شرایط بسیار سخت و صرفاً زیر نظارت کامل رژیمت بتوانند کمک مالی دریافت کنند|قوانینی وضع کن که سازمان های مردم نهاد با شرایط بسیار سخت و صرفاً زیر نظارت کامل رژیمت بتوانند کمک مالی دریافت کنند
1Zcexgo_Btwt892434d3320|گهگاه به دفاتر سازمان های مردم نهاد حمله کن|گهگاه به دفاتر سازمان های مردم نهاد حمله کن
1Zcexgo_Btwt895754d4657|کامپیوترها، پرونده ها و موبایل های کارکنان را توقیف و ضبط کن|کامپیوترها، پرونده ها و موبایل های کارکنان را توقیف و ضبط کن
1Zcexgo_Btwt900411d5169|و بعد سر فرصت محتویاتشان را بررسی کن|و بعد سر فرصت محتویاتشان را بررسی کن
1Zcexgo_Btwt905580d8533|تا شاید بتوانی نشانه ای از ارتباط با دولت های خارجی، فعالیت های محرمانه سیاسی و فساد مالی یا غیرمالی در آنها پیدا کنی|تا شاید بتوانی نشانه ای از ارتباط با دولت های خارجی، فعالیت های محرمانه سیاسی و فساد مالی یا غیرمالی در آنها پیدا کنی
1Zcexgo_Btwt914113d6151|این بررسی ها زمان می برند، گاهی چند سال ممکنه طول بکشه|این بررسی ها زمان می برند، گاهی چند سال ممکنه طول بکشه
1Zcexgo_Btwt920264d3499|بنابراین به طور موقت دفاتر کارشان را تعطیل کن|بنابراین به طور موقت دفاتر کارشان را تعطیل کن
1Zcexgo_Btwt923763d6289|و بازگشایی را موکول به تکمیل تحقیقات کن|و بازگشایی را موکول به تکمیل تحقیقات کن
1Zcexgo_Btwt930052d6371|علاوه براین نسبت به ساختمان هایی که سازمان های مردم نهاد توشون هستن بی نهایت حساس باش|علاوه براین نسبت به ساختمان هایی که سازمان های مردم نهاد توشون هستن بی نهایت حساس باش
1Zcexgo_Btwt936423d4381|بازرسان شهرداری و نظام مهندسی را به تک تک این ساختمان ها بفرست|بازرسان شهرداری و نظام مهندسی را به تک تک این ساختمان ها بفرست
1Zcexgo_Btwt940804d3869|و از آنها بخواه که با دقت کامل ساختمان ها را بررسی کنند|و از آنها بخواه که با دقت کامل ساختمان ها را بررسی کنند
1Zcexgo_Btwt944673d4569|تا مشخص شود آیا تخلف ساختمانی دارند یا نه؟|تا مشخص شود آیا تخلف ساختمانی دارند یا نه؟
1Zcexgo_Btwt949242d3298|آیا عوارض نوسازی ساختمان، پرداخت شده یا نه؟|آیا عوارض نوسازی ساختمان، پرداخت شده یا نه؟
1Zcexgo_Btwt952540d5945|و خلاصه یک آتو ازشون بگیر و فوراً ساختمان را تخلیه و مهر و موم کن|و خلاصه یک آتو ازشون بگیر و فوراً ساختمان را تخلیه و مهر و موم کن
1Zcexgo_Btwt958485d5278|و بازگشایی ساختمون را منوط به تکمیل تحقیقات کن|و بازگشایی ساختمون را منوط به تکمیل تحقیقات کن
1Zcexgo_Btwt963763d5150|کارکنان سازمانهای مردم نهاد رو هم به اتهام جاسوسی|کارکنان سازمانهای مردم نهاد رو هم به اتهام جاسوسی
1Zcexgo_Btwt968913d4898|فعالیت های سیاسی مخرب، فساد مالی و فساد اخلاقی بازداشت کن|فعالیت های سیاسی مخرب، فساد مالی و فساد اخلاقی بازداشت کن
1Zcexgo_Btwt975560d8128|این کارها رو کردی ، ولی فکر نکن که دشمن فقط از دانشگاه و سازمان های مردم نهاد میاد بیرون، نه|این کارها رو کردی ، ولی فکر نکن که دشمن فقط از دانشگاه و سازمان های مردم نهاد میاد بیرون، نه
1Zcexgo_Btwt983688d8357|نیروی مسلح سنتی یا ارتش که در نگاه اول بزرگترین سرمایه و دارایی تو هستن|نیروی مسلح سنتی یا ارتش که در نگاه اول بزرگترین سرمایه و دارایی تو هستن
1Zcexgo_Btwt992045d5006|در عین حال میتونن خطرناکترین دشمن بالقوه تو هم باشن|در عین حال میتونن خطرناکترین دشمن بالقوه تو هم باشن
1Zcexgo_Btwt997051d7028|روابطی که تو با نیروهای نظامی ات داری، تعیین کننده سرنوشت تو و رژیمت است|روابطی که تو با نیروهای نظامی ات داری، تعیین کننده سرنوشت تو و رژیمت است
1Zcexgo_Btwt1004079d2221|به خط سیر انقلاب های بهار عربی|به خط سیر انقلاب های بهار عربی
1Zcexgo_Btwt1006300d5826|در 2011 در کشورهای تونس، مصر، بحرین، سوریه و عراق نگاه کن|در 2011 در کشورهای تونس، مصر، بحرین، سوریه و عراق نگاه کن
1Zcexgo_Btwt1012126d4893|در تونس و مصر رؤسای جمهور وادار به کناره گیری شدند|در تونس و مصر رؤسای جمهور وادار به کناره گیری شدند
1Zcexgo_Btwt1017019d9471|اما قیام های مردم در دو کشور بحرین و سوریه به نبردی طولانی تبدیل شد و هیچ تغییری در حکومت های این کشورها رخ نداد|اما قیام های مردم در دو کشور بحرین و سوریه به نبردی طولانی تبدیل شد و هیچ تغییری در حکومت های این کشورها رخ نداد
1Zcexgo_Btwt1026490d5382|تفاوت آنها در نقشی است که نیروهای نظامی ایفا کردن|تفاوت آنها در نقشی است که نیروهای نظامی ایفا کردن
1Zcexgo_Btwt1031872d4244|ارتش مصر حاضر به دخالت علیه معترضان نشد|ارتش مصر حاضر به دخالت علیه معترضان نشد
1Zcexgo_Btwt1036116d5672|و این عدم دخالت باعث تقویت اپوزیسیون و تضعیف حسنی مبارک شد|و این عدم دخالت باعث تقویت اپوزیسیون و تضعیف حسنی مبارک شد
1Zcexgo_Btwt1041788d5602|اما در سوریه ارتش با شورو شوق خاصی از بشار اسد حمایت کرد|اما در سوریه ارتش با شورو شوق خاصی از بشار اسد حمایت کرد
1Zcexgo_Btwt1047390d5799|و «انقلاب» علیه اسد پا نگرفت یا آن قدر قوی نبود که باعث سرنگونی اش شود|و «انقلاب» علیه اسد پا نگرفت یا آن قدر قوی نبود که باعث سرنگونی اش شود
1Zcexgo_Btwt1053189d6223|در برمه در 1988 وقتی که تظاهرات عمومی به مرحله خطرناکی رسید|در برمه در 1988 وقتی که تظاهرات عمومی به مرحله خطرناکی رسید
